id,chr_name,genomic_start,genomic_end
cdidactylus,16,15910756.0,15912160.0
cdidactylus,20,4464008.0,4465587.0
cdidactylus,13,42429525.0,42431144.0
cdidactylus,12,74087098.0,74088260.0
cdidactylus,6,23394441.0,23395726.0
cdidactylus,2,4263314.0,4264531.0
cdidactylus,2,35231282.0,35232305.0
cdidactylus,9,27600639.0,27601931.0
cdidactylus,3,133945759.0,133946461.0
cdidactylus,12,12660951.0,12662175.0
cdidactylus,5,133766634.0,133767802.0
cdidactylus,12,42739317.0,42740240.0
cdidactylus,14,68575857.0,68576677.0
cdidactylus,16,37101897.0,37102588.0
cdidactylus,4,178082294.0,178083041.0
cdidactylus,3,133947528.0,133948331.0
cdidactylus,13,10685324.0,10686031.0
cdidactylus,4,127776096.0,127776706.0
cdidactylus,3,133946853.0,133947496.0
cdidactylus,25,766259.0,766862.0
cdidactylus,26,8800394.0,8800977.0
cdidactylus,14,70250848.0,70251382.0
cdidactylus,14,59949408.0,59950358.0
cdidactylus,1,126794514.0,126794959.0
cdidactylus,3,191632437.0,191633041.0
cdidactylus,14,59950397.0,59951056.0
cdidactylus,12,29079760.0,29080154.0
cdidactylus,24,15211518.0,15212105.0
cdidactylus,5,63350955.0,63351360.0
cdidactylus,13,42428988.0,42429482.0
cdidactylus,6,50995428.0,50995836.0
cdidactylus,1,46929032.0,46929391.0
cdidactylus,5,133766189.0,133766630.0
cdidactylus,14,59951223.0,59951923.0
cdidactylus,2,22073543.0,22073888.0
cdidactylus,9,27600158.0,27600626.0
cdidactylus,2,133691159.0,133691571.0
cdidactylus,4,81370851.0,81371125.0
cdidactylus,2,142558026.0,142558287.0
cdidactylus,7,151887524.0,151887829.0
cdidactylus,18,14840904.0,14841354.0
cdidactylus,20,58734841.0,58735130.0
cdidactylus,3,43815637.0,43815871.0
cdidactylus,16,57046158.0,57046348.0
cdidactylus,4,183081411.0,183081603.0
cdidactylus,1,71916567.0,71916746.0
cdidactylus,24,4179852.0,4180328.0
cdidactylus,11,67816775.0,67816962.0
cdidactylus,5,80433668.0,80433955.0
cdidactylus,14,70251385.0,70251552.0
cdidactylus,14,49138149.0,49138259.0
cdidactylus,20,33229760.0,33229947.0
cdidactylus,26,8801108.0,8801281.0
cdidactylus,21,52222816.0,52222972.0
cdidactylus,14,59948514.0,59948895.0
cdidactylus,3,133946571.0,133946693.0
cdidactylus,6,42122823.0,42123365.0
cdidactylus,18,16796691.0,16796795.0
cdidactylus,6,42122064.0,42122486.0
cdidactylus,3,193959786.0,193959902.0
cdidactylus,13,72935462.0,72935584.0
cdidactylus,6,4338419.0,4338532.0
cdidactylus,5,109473461.0,109473569.0
cdidactylus,8,34088820.0,34088939.0
cdidactylus,1,51066206.0,51066296.0
cdidactylus,X,20577376.0,20577678.0
cdidactylus,2,201054357.0,201054616.0
cdidactylus,21,8135830.0,8135914.0
cdidactylus,1,82247436.0,82247597.0
cdidactylus,8,112053646.0,112053771.0
cdidactylus,1,77812044.0,77812625.0
cdidactylus,6,91600451.0,91600551.0
cdidactylus,8,7962628.0,7962742.0
cdidactylus,11,59688383.0,59688499.0
cdidactylus,5,74553922.0,74554219.0
cdidactylus,9,56223100.0,56223204.0
cdidactylus,5,68042602.0,68042690.0
cdidactylus,3,21511987.0,21512080.0
cdidactylus,1,226890430.0,226890542.0
cdidactylus,4,4065709.0,4065817.0
cdidactylus,13,9939888.0,9939966.0
cdidactylus,24,4189238.0,4189438.0
cdidactylus,8,72598424.0,72598503.0
cdidactylus,4,80296456.0,80296528.0
cdidactylus,6,110604776.0,110604862.0
cdidactylus,7,128250912.0,128251028.0
cdidactylus,19,22668761.0,22668836.0
cdidactylus,15,15116245.0,15116339.0
cdidactylus,16,34618777.0,34618883.0
cdidactylus,18,44089999.0,44090099.0
cdidactylus,18,12902938.0,12903013.0
cdidactylus,10,29823423.0,29823501.0
cdidactylus,7,47707257.0,47707350.0
cdidactylus,11,67816648.0,67816717.0
cdidactylus,12,49376313.0,49376378.0
cdidactylus,1,221335350.0,221335426.0
cdidactylus,4,1756768.0,1756838.0
cdidactylus,10,98961560.0,98961622.0
cdidactylus,3,74387551.0,74387662.0
cdidactylus,5,167867943.0,167868010.0
cdidactylus,8,12938457.0,12938548.0
cdidactylus,12,96326988.0,96327100.0
cdidactylus,2,6478937.0,6479005.0
cdidactylus,6,42123448.0,42123581.0
cdidactylus,7,123601965.0,123602031.0
cdidactylus,3,133946405.0,133946468.0
cdidactylus,4,138909074.0,138909140.0
cdidactylus,3,109078218.0,109078281.0
cdidactylus,12,102641061.0,102641134.0
cdidactylus,21,52222617.0,52222675.0
cdidactylus,7,9299645.0,9299714.0
cdidactylus,8,34088953.0,34089024.0
cdidactylus,15,80999044.0,80999109.0
cdidactylus,12,12660761.0,12660843.0
cdidactylus,2,141227994.0,141228063.0
cdidactylus,7,116547698.0,116547784.0
cdidactylus,14,70339457.0,70339515.0
cdidactylus,3,70143008.0,70143064.0
cdidactylus,11,64613813.0,64613900.0
cdidactylus,7,95673290.0,95673350.0
cdidactylus,11,90645322.0,90645393.0
cdidactylus,3,178583628.0,178583717.0
cdidactylus,5,74436815.0,74436858.0
cdidactylus,18,35903742.0,35903803.0
cdidactylus,5,153354527.0,153354587.0
cdidactylus,5,155811982.0,155812054.0
cdidactylus,10,115893122.0,115893212.0
cdidactylus,X,182294238.0,182294296.0
cdidactylus,1,181822168.0,181822330.0
cdidactylus,6,13203256.0,13203317.0
cdidactylus,9,3050172.0,3050233.0
cdidactylus,24,4178073.0,4178162.0
cdidactylus,X,161422297.0,161422358.0
cdidactylus,4,172190242.0,172190302.0
cdidactylus,6,82399341.0,82399385.0
cdidactylus,22,35769153.0,35769199.0
cdidactylus,8,108546600.0,108546647.0
cdidactylus,17,42193290.0,42193353.0
cdidactylus,18,57230433.0,57230488.0
cdidactylus,2,224770296.0,224770364.0
cdidactylus,4,139413546.0,139413620.0
cdidactylus,9,127431143.0,127431201.0
cdidactylus,20,126828.0,126914.0
cdidactylus,2,240801408.0,240801453.0
cdidactylus,6,13090742.0,13090803.0
cdidactylus,7,127774917.0,127774971.0
cdidactylus,9,92350329.0,92350398.0
cdidactylus,2,218437394.0,218437448.0
cdidactylus,8,90280007.0,90280053.0
cdidactylus,10,40559631.0,40559683.0
cdidactylus,20,22290113.0,22290208.0
dnovemcinctus,4,39418204.0,39429178.0
dnovemcinctus,6,65730767.0,65741755.0
dnovemcinctus,6,65731096.0,65741755.0
dnovemcinctus,4,39418546.0,39429178.0
dnovemcinctus,26,18677982.0,18686563.0
dnovemcinctus,4,39412327.0,39417372.0
dnovemcinctus,23,69216060.0,69222502.0
dnovemcinctus,6,95641251.0,95647107.0
dnovemcinctus,6,123620371.0,123626047.0
dnovemcinctus,3,140019085.0,140023669.0
dnovemcinctus,3,140019141.0,140023669.0
dnovemcinctus,6,95637333.0,95641048.0
dnovemcinctus,11,33581429.0,33584942.0
dnovemcinctus,26,18686561.0,18690283.0
dnovemcinctus,X,119585189.0,119588684.0
dnovemcinctus,X,119580569.0,119583400.0
dnovemcinctus,X,119580677.0,119583400.0
dnovemcinctus,X,119583402.0,119584964.0
dnovemcinctus,15,50371598.0,50373171.0
dnovemcinctus,15,50371705.0,50373171.0
dnovemcinctus,6,65940818.0,65944102.0
dnovemcinctus,15,53522140.0,53523598.0
dnovemcinctus,2,24004010.0,24005451.0
dnovemcinctus,6,95634603.0,95635700.0
dnovemcinctus,17,21541969.0,21543225.0
dnovemcinctus,4,39417192.0,39417959.0
dnovemcinctus,6,95636383.0,95637325.0
dnovemcinctus,6,95636539.0,95637325.0
dnovemcinctus,21,73511302.0,73511931.0
dnovemcinctus,6,95635592.0,95636213.0
dnovemcinctus,17,21539667.0,21540311.0
dnovemcinctus,2,87748283.0,87748898.0
dnovemcinctus,4,39417937.0,39418519.0
dnovemcinctus,3,22101060.0,22101510.0
dnovemcinctus,7,65093175.0,65093916.0
dnovemcinctus,6,65730500.0,65731068.0
dnovemcinctus,21,73512126.0,73512576.0
dnovemcinctus,29,9233029.0,9233319.0
dnovemcinctus,15,50370994.0,50371301.0
dnovemcinctus,25,57723289.0,57723575.0
dnovemcinctus,21,73512344.0,73512576.0
dnovemcinctus,18,14181763.0,14182065.0
dnovemcinctus,3,140023673.0,140023969.0
dnovemcinctus,6,65730340.0,65730522.0
dnovemcinctus,4,39417112.0,39417296.0
dnovemcinctus,15,78966697.0,78967283.0
dnovemcinctus,21,73511900.0,73512344.0
dnovemcinctus,24,11595968.0,11596181.0
dnovemcinctus,6,65940491.0,65940824.0
dnovemcinctus,6,65940498.0,65940824.0
dnovemcinctus,4,39417268.0,39417448.0
dnovemcinctus,4,39418311.0,39418544.0
dnovemcinctus,13,68198004.0,68198195.0
dnovemcinctus,X,167970666.0,167970893.0
dnovemcinctus,6,65730871.0,65731090.0
dnovemcinctus,4,39418183.0,39418446.0
dnovemcinctus,17,1068069.0,1068227.0
dnovemcinctus,21,73511302.0,73511426.0
dnovemcinctus,4,25403771.0,25404267.0
dnovemcinctus,7,65094303.0,65094795.0
dnovemcinctus,21,73511313.0,73511426.0
dnovemcinctus,4,39417112.0,39417220.0
dnovemcinctus,4,39418333.0,39418540.0
dnovemcinctus,6,95636192.0,95636533.0
dnovemcinctus,8,76122212.0,76122676.0
dnovemcinctus,6,95635592.0,95635700.0
dnovemcinctus,4,39418194.0,39418380.0
dnovemcinctus,9,50666497.0,50666622.0
dnovemcinctus,6,65730885.0,65731068.0
dnovemcinctus,24,38522555.0,38522753.0
dnovemcinctus,3,140018826.0,140019042.0
dnovemcinctus,10,90743121.0,90743293.0
dnovemcinctus,4,39417344.0,39417448.0
dnovemcinctus,14,24914477.0,24914594.0
dnovemcinctus,15,50371299.0,50371420.0
dnovemcinctus,6,95636383.0,95636510.0
dnovemcinctus,6,95636393.0,95636533.0
dnovemcinctus,12,1335555.0,1335649.0
dnovemcinctus,9,18593417.0,18593532.0
dnovemcinctus,5,95441356.0,95441435.0
dnovemcinctus,6,95636393.0,95636522.0
dnovemcinctus,17,4103842.0,4103911.0
dnovemcinctus,22,4326161.0,4326232.0
dnovemcinctus,20,42636470.0,42636602.0
dnovemcinctus,4,10416917.0,10417067.0
dnovemcinctus,16,62136513.0,62136621.0
dnovemcinctus,4,69370827.0,69370887.0
dnovemcinctus,4,69370827.0,69370887.0
dnovemcinctus,9,24901713.0,24901856.0
dnovemcinctus,4,39418397.0,39418544.0
dnovemcinctus,1,113572448.0,113572563.0
dnovemcinctus,5,158750238.0,158750319.0
dnovemcinctus,5,107615209.0,107615292.0
dnovemcinctus,14,14179637.0,14179729.0
dnovemcinctus,17,70425055.0,70425113.0
dnovemcinctus,28,44486969.0,44487105.0
dnovemcinctus,X,155084509.0,155084645.0
dnovemcinctus,21,68050525.0,68050615.0
dnovemcinctus,13,92008061.0,92008121.0
dnovemcinctus,18,5999456.0,5999548.0
dnovemcinctus,4,69370838.0,69370887.0
dnovemcinctus,10,21768647.0,21768712.0
dnovemcinctus,X,119580465.0,119580531.0
dnovemcinctus,X,27732255.0,27732379.0
dnovemcinctus,X,119580572.0,119580677.0
dnovemcinctus,21,73511302.0,73511346.0
dnovemcinctus,10,110214386.0,110214496.0
dnovemcinctus,16,19689117.0,19689165.0
dnovemcinctus,21,80921574.0,80921647.0
dnovemcinctus,24,51464359.0,51464462.0
dnovemcinctus,30,7043735.0,7051796.0
dnovemcinctus,22,2950728.0,2958902.0
dnovemcinctus,29,38452278.0,38459029.0
dnovemcinctus,30,7051989.0,7058744.0
dnovemcinctus,16,9448342.0,9454372.0
dnovemcinctus,22,2959739.0,2965671.0
dnovemcinctus,29,38443768.0,38448757.0
dnovemcinctus,29,38448798.0,38452074.0
dnovemcinctus,11,33584933.0,33587811.0
dnovemcinctus,X,99364751.0,99367834.0
dnovemcinctus,17,1087525.0,1090407.0
dnovemcinctus,1,137038523.0,137040389.0
dnovemcinctus,17,1068237.0,1071177.0
dnovemcinctus,6,2413927.0,2416047.0
dnovemcinctus,27,9634097.0,9635515.0
dnovemcinctus,8,21570149.0,21571158.0
dnovemcinctus,14,67041511.0,67043198.0
dnovemcinctus,17,1077444.0,1078292.0
dnovemcinctus,7,35535217.0,35536004.0
dnovemcinctus,5,135014594.0,135015684.0
dnovemcinctus,2,24005459.0,24006086.0
dnovemcinctus,22,2959088.0,2959713.0
dnovemcinctus,21,40270201.0,40270795.0
dnovemcinctus,X,119579925.0,119580431.0
dnovemcinctus,15,101500988.0,101501404.0
dnovemcinctus,10,50754286.0,50754634.0
dnovemcinctus,14,67047020.0,67047755.0
dnovemcinctus,16,14438434.0,14439819.0
dnovemcinctus,25,57394423.0,57394705.0
dnovemcinctus,2,24006079.0,24006372.0
dnovemcinctus,14,67046312.0,67046783.0
dnovemcinctus,2,87748900.0,87749164.0
dnovemcinctus,9,36189873.0,36190094.0
dnovemcinctus,30,7052594.0,7052778.0
dnovemcinctus,30,7052518.0,7052702.0
dnovemcinctus,29,38452860.0,38453040.0
dnovemcinctus,29,38452784.0,38452964.0
dnovemcinctus,29,38451860.0,38452296.0
dnovemcinctus,3,103514692.0,103515085.0
dnovemcinctus,25,26589856.0,26590087.0
dnovemcinctus,4,25414413.0,25414872.0
dnovemcinctus,14,67041130.0,67041487.0
dnovemcinctus,22,2958917.0,2959116.0
dnovemcinctus,1,58979030.0,58979135.0
dnovemcinctus,1,58979030.0,58979135.0
dnovemcinctus,22,2959609.0,2959721.0
dnovemcinctus,29,38452936.0,38453040.0
dnovemcinctus,30,7052674.0,7052778.0
dnovemcinctus,22,2959555.0,2959713.0
dnovemcinctus,30,7052518.0,7052622.0
dnovemcinctus,X,17258378.0,17258499.0
dnovemcinctus,1,58979030.0,58979108.0
dnovemcinctus,30,7051895.0,7052019.0
dnovemcinctus,29,38452784.0,38452888.0
dnovemcinctus,2,29904292.0,29904418.0
dnovemcinctus,2,114794034.0,114794202.0
dnovemcinctus,2,24804317.0,24804585.0
dnovemcinctus,17,59207577.0,59207729.0
dnovemcinctus,1,42939004.0,42939132.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101422.0
dnovemcinctus,2,45101336.0,45101419.0
dnovemcinctus,2,45101339.0,45101422.0
dnovemcinctus,9,92148598.0,92148667.0
dnovemcinctus,17,1090625.0,1090794.0
dnovemcinctus,2,45101341.0,45101422.0
dnovemcinctus,2,45101336.0,45101413.0
dnovemcinctus,22,50995892.0,50995987.0
dnovemcinctus,2,45101347.0,45101422.0
dnovemcinctus,15,3090627.0,3090684.0
dnovemcinctus,7,66070147.0,66070245.0
dnovemcinctus,1,58979080.0,58979135.0
dnovemcinctus,2,45101336.0,45101407.0
dnovemcinctus,2,45101353.0,45101422.0
dnovemcinctus,7,35536370.0,35536452.0
dnovemcinctus,3,182710053.0,182710136.0
dnovemcinctus,4,25415056.0,25415129.0
dnovemcinctus,16,14438184.0,14438277.0
dnovemcinctus,28,25934331.0,25934394.0
dnovemcinctus,2,45101336.0,45101401.0
dnovemcinctus,2,45101359.0,45101422.0
dnovemcinctus,10,86478004.0,86478082.0
dnovemcinctus,26,13953371.0,13953483.0
dnovemcinctus,26,13953371.0,13953483.0
dnovemcinctus,26,13953371.0,13953483.0
dnovemcinctus,26,13953371.0,13953483.0
dnovemcinctus,7,96990183.0,96990294.0
dnovemcinctus,7,96990184.0,96990293.0
dnovemcinctus,7,96990186.0,96990295.0
dnovemcinctus,7,100209184.0,100209268.0
dnovemcinctus,26,13953371.0,13953480.0
dnovemcinctus,26,13953373.0,13953484.0
dnovemcinctus,26,13953374.0,13953483.0
dnovemcinctus,5,67784090.0,67784160.0
dnovemcinctus,7,96990183.0,96990293.0
dnovemcinctus,7,96990183.0,96990293.0
dnovemcinctus,7,96990183.0,96990293.0
dnovemcinctus,7,96990183.0,96990293.0
dnovemcinctus,7,96990184.0,96990294.0
dnovemcinctus,7,96990184.0,96990294.0
dnovemcinctus,7,96990184.0,96990294.0
dnovemcinctus,7,96990184.0,96990294.0
dnovemcinctus,7,96990185.0,96990295.0
dnovemcinctus,7,96990185.0,96990295.0
dnovemcinctus,7,96990185.0,96990295.0
dnovemcinctus,7,96990185.0,96990295.0
dnovemcinctus,7,96990188.0,96990294.0
dnovemcinctus,26,13953374.0,13953484.0
dnovemcinctus,26,13953374.0,13953484.0
dnovemcinctus,26,13953374.0,13953484.0
dnovemcinctus,26,13953374.0,13953484.0
dnovemcinctus,26,13953376.0,13953482.0
dnovemcinctus,26,13953378.0,13953484.0
dnovemcinctus,2,45101336.0,45101395.0
dnovemcinctus,2,45101365.0,45101422.0
dnovemcinctus,3,128913018.0,128913071.0
dnovemcinctus,7,96990183.0,96990290.0
dnovemcinctus,7,96990185.0,96990292.0
dnovemcinctus,7,96990190.0,96990293.0
dnovemcinctus,7,96990192.0,96990295.0
dnovemcinctus,15,33868676.0,33868805.0
dnovemcinctus,26,13953371.0,13953474.0
dnovemcinctus,26,13953375.0,13953482.0
dnovemcinctus,26,13953375.0,13953482.0
dnovemcinctus,26,13953375.0,13953482.0
dnovemcinctus,26,13953375.0,13953482.0
dnovemcinctus,26,13953375.0,13953482.0
dnovemcinctus,26,13953380.0,13953483.0
dnovemcinctus,7,96990184.0,96990288.0
dnovemcinctus,26,13953374.0,13953478.0
dnovemcinctus,26,13953382.0,13953482.0
dnovemcinctus,31,17848391.0,17848459.0
dnovemcinctus,31,18048918.0,18048986.0
dnovemcinctus,,3950.0,4018.0
dnovemcinctus,,33858.0,33926.0
dnovemcinctus,,69895.0,69963.0
drotundus,,2531.0,12557.0
drotundus,,12534.0,19339.0
drotundus,,12984.0,19339.0
drotundus,2,115354731.0,115356519.0
drotundus,8,52214901.0,52216688.0
drotundus,4,78820555.0,78822347.0
drotundus,,4947.0,5318.0
drotundus,8,76601488.0,76601874.0
drotundus,3,89185582.0,89186798.0
drotundus,6,157289789.0,157290151.0
drotundus,2,85932379.0,85932675.0
drotundus,4,105752852.0,105753131.0
drotundus,4,114138477.0,114139804.0
drotundus,1,172985559.0,172986576.0
drotundus,5,119745835.0,119746051.0
drotundus,3,89186928.0,89187555.0
drotundus,1,172982212.0,172982626.0
drotundus,12,24838618.0,24839187.0
drotundus,6,41957015.0,41957302.0
drotundus,10,63184522.0,63184773.0
drotundus,13,58273055.0,58273207.0
drotundus,2,137164813.0,137164923.0
drotundus,11,69070977.0,69071304.0
drotundus,1,125797108.0,125797310.0
drotundus,3,173330486.0,173330635.0
drotundus,3,89183412.0,89183580.0
drotundus,5,87981215.0,87981396.0
drotundus,12,49654715.0,49654846.0
drotundus,11,50625341.0,50625542.0
drotundus,3,173330215.0,173330358.0
drotundus,8,89311175.0,89311274.0
drotundus,5,76331355.0,76331491.0
drotundus,7,132530479.0,132530605.0
drotundus,2,196325918.0,196326027.0
drotundus,5,76331339.0,76331497.0
drotundus,9,91421552.0,91421692.0
drotundus,11,51997693.0,51997835.0
drotundus,3,76488735.0,76488850.0
drotundus,6,66300448.0,66300778.0
drotundus,1,12669672.0,12669804.0
drotundus,13,93752346.0,93752458.0
drotundus,13,93752347.0,93752443.0
drotundus,13,93752349.0,93752476.0
drotundus,13,93752349.0,93752477.0
drotundus,5,76331362.0,76331491.0
drotundus,13,93752349.0,93752451.0
drotundus,13,93752349.0,93752430.0
drotundus,12,9455865.0,9456016.0
drotundus,4,30323591.0,30323719.0
drotundus,13,93752344.0,93752437.0
drotundus,7,20738562.0,20738661.0
drotundus,2,38133889.0,38134080.0
drotundus,10,5678295.0,5678398.0
drotundus,10,5678295.0,5678394.0
drotundus,1,117953189.0,117953287.0
drotundus,2,93283733.0,93283807.0
drotundus,10,5678295.0,5678398.0
drotundus,13,93752344.0,93752420.0
drotundus,1,209529860.0,209529955.0
drotundus,1,209529860.0,209529942.0
drotundus,2,85116607.0,85116718.0
drotundus,2,85116612.0,85116717.0
drotundus,3,173330171.0,173330250.0
drotundus,13,93752345.0,93752428.0
drotundus,2,188491480.0,188491568.0
drotundus,1,14742111.0,14742206.0
drotundus,1,14742131.0,14742204.0
drotundus,2,64164718.0,64164794.0
drotundus,2,188491493.0,188491567.0
drotundus,1,209529865.0,209529942.0
drotundus,2,85116616.0,85116719.0
drotundus,3,20677531.0,20677612.0
drotundus,3,146190299.0,146190420.0
drotundus,3,173330175.0,173330244.0
drotundus,4,50025080.0,50025167.0
drotundus,9,93954171.0,93954260.0
drotundus,2,85116605.0,85116718.0
drotundus,13,10288681.0,10288785.0
drotundus,1,14742115.0,14742204.0
drotundus,2,188491480.0,188491559.0
drotundus,3,173330171.0,173330236.0
drotundus,6,85612711.0,85612846.0
drotundus,9,93954182.0,93954260.0
drotundus,2,85116607.0,85116716.0
drotundus,1,76979505.0,76979711.0
drotundus,2,52688731.0,52688882.0
drotundus,2,85116614.0,85116718.0
drotundus,2,93283733.0,93283799.0
drotundus,3,173330170.0,173330234.0
drotundus,7,22759191.0,22759263.0
drotundus,8,16041157.0,16041237.0
drotundus,X,64757899.0,64757993.0
drotundus,1,14742119.0,14742204.0
drotundus,1,209529862.0,209529929.0
drotundus,2,14346065.0,14346130.0
drotundus,2,48722429.0,48722496.0
drotundus,4,100937565.0,100937632.0
drotundus,,0.0,49.0
drotundus,2,93283733.0,93283785.0
drotundus,3,108880908.0,108881000.0
drotundus,3,173330170.0,173330232.0
drotundus,3,173330171.0,173330229.0
drotundus,10,5678295.0,5678386.0
drotundus,11,60203478.0,60203560.0
drotundus,1,208331881.0,208332012.0
drotundus,2,200350584.0,200350643.0
drotundus,2,200350584.0,200350641.0
drotundus,2,200350585.0,200350642.0
drotundus,3,173330171.0,173330230.0
drotundus,4,100937565.0,100937624.0
drotundus,4,100937571.0,100937640.0
drotundus,1,145686265.0,145686333.0
drotundus,2,188491481.0,188491543.0
drotundus,2,200350584.0,200350642.0
drotundus,5,61596632.0,61596731.0
drotundus,7,124966568.0,124966642.0
drotundus,8,100335966.0,100336032.0
drotundus,11,60203488.0,60203550.0
drotundus,11,60203496.0,60203550.0
drotundus,1,209529862.0,209529921.0
drotundus,1,210630674.0,210630725.0
drotundus,1,210630674.0,210630725.0
drotundus,1,210630674.0,210630725.0
drotundus,2,188491481.0,188491544.0
drotundus,4,32993210.0,32993257.0
drotundus,10,92146577.0,92146622.0
drotundus,13,28847301.0,28847352.0
drotundus,1,106175715.0,106175783.0
drotundus,1,179549501.0,179549580.0
drotundus,3,42564415.0,42564481.0
drotundus,4,7384299.0,7384349.0
drotundus,4,7384299.0,7384349.0
drotundus,4,7384299.0,7384349.0
drotundus,4,19512679.0,19512745.0
drotundus,4,19512681.0,19512745.0
drotundus,11,60203505.0,60203573.0
drotundus,11,78532044.0,78532114.0
drotundus,X,41965413.0,41965481.0
drotundus,3,32711648.0,32711697.0
drotundus,3,173330170.0,173330227.0
drotundus,4,19512696.0,19512771.0
drotundus,4,164291762.0,164291827.0
drotundus,5,61596632.0,61596730.0
drotundus,5,110916936.0,110917029.0
drotundus,7,22759195.0,22759256.0
drotundus,9,19541755.0,19541817.0
drotundus,9,93954185.0,93954260.0
drotundus,1,109904093.0,109904147.0
drotundus,2,93763665.0,93763713.0
drotundus,4,19512681.0,19512743.0
drotundus,4,19512686.0,19512756.0
drotundus,6,13100212.0,13100270.0
drotundus,6,13100212.0,13100268.0
drotundus,11,66766609.0,66766697.0
drotundus,11,69071300.0,69071366.0
drotundus,11,78532044.0,78532118.0
drotundus,,0.0,2031.0
drotundus,3,104676346.0,104678258.0
drotundus,X,8119166.0,8119555.0
drotundus,1,185250144.0,185250730.0
drotundus,1,168169324.0,168170239.0
drotundus,11,100227101.0,100227751.0
drotundus,12,18541243.0,18542325.0
drotundus,3,106359790.0,106360896.0
drotundus,8,3406986.0,3407198.0
drotundus,7,69074648.0,69074843.0
drotundus,X,6690569.0,6691116.0
drotundus,3,104669516.0,104670161.0
drotundus,3,45563449.0,45563832.0
drotundus,3,106361135.0,106361794.0
drotundus,2,93174805.0,93175195.0
drotundus,1,168157233.0,168158083.0
drotundus,10,84561008.0,84561442.0
drotundus,13,7034553.0,7034862.0
drotundus,10,84558113.0,84558829.0
drotundus,12,18542990.0,18543674.0
drotundus,8,51392468.0,51392723.0
drotundus,12,18540128.0,18541073.0
drotundus,10,84560381.0,84560724.0
drotundus,10,84561664.0,84561989.0
drotundus,1,168166191.0,168166372.0
drotundus,12,18539111.0,18539661.0
drotundus,4,157826900.0,157827290.0
drotundus,3,119890198.0,119890396.0
drotundus,3,60018810.0,60018946.0
drotundus,12,18538128.0,18538396.0
drotundus,1,38580401.0,38580564.0
drotundus,10,84559580.0,84559839.0
drotundus,1,168156106.0,168156410.0
drotundus,9,65060694.0,65060926.0
drotundus,2,28899197.0,28899337.0
drotundus,1,110518621.0,110518743.0
drotundus,1,168164913.0,168165235.0
drotundus,3,170364288.0,170364431.0
drotundus,1,168170262.0,168170421.0
drotundus,9,80048911.0,80049035.0
drotundus,9,80048911.0,80049029.0
drotundus,9,80048911.0,80049035.0
drotundus,6,9781908.0,9782055.0
drotundus,9,80048919.0,80049035.0
drotundus,12,20219100.0,20219222.0
drotundus,1,168166451.0,168166590.0
drotundus,4,119761144.0,119761316.0
drotundus,1,65439677.0,65439793.0
drotundus,12,20219106.0,20219230.0
drotundus,12,20219107.0,20219212.0
drotundus,3,106829075.0,106829165.0
drotundus,10,40606694.0,40606813.0
drotundus,12,51310549.0,51310643.0
drotundus,4,159865308.0,159865428.0
drotundus,12,20219100.0,20219225.0
drotundus,12,49041086.0,49041232.0
drotundus,1,71192622.0,71192734.0
drotundus,8,30436863.0,30436961.0
drotundus,12,18539669.0,18539791.0
drotundus,1,67489445.0,67489532.0
drotundus,2,125654375.0,125654506.0
drotundus,1,8937656.0,8937728.0
drotundus,8,30436858.0,30436950.0
drotundus,8,30436864.0,30436964.0
drotundus,10,22029099.0,22029191.0
drotundus,12,49041048.0,49041188.0
drotundus,1,15995850.0,15995949.0
drotundus,2,189133773.0,189133846.0
drotundus,3,106829077.0,106829160.0
drotundus,6,9781913.0,9782055.0
drotundus,10,22029099.0,22029192.0
drotundus,6,9781908.0,9782039.0
drotundus,13,85048844.0,85048920.0
drotundus,1,191763955.0,191764060.0
drotundus,1,191763955.0,191764080.0
drotundus,3,106829092.0,106829165.0
drotundus,10,22029099.0,22029189.0
drotundus,13,85048843.0,85048926.0
drotundus,8,51448353.0,51448462.0
drotundus,12,49041069.0,49041216.0
drotundus,1,8937664.0,8937727.0
drotundus,1,135640428.0,135640520.0
drotundus,2,189133771.0,189133844.0
drotundus,3,76349126.0,76349207.0
drotundus,10,22029099.0,22029189.0
drotundus,1,67489455.0,67489527.0
drotundus,1,135753392.0,135753474.0
drotundus,1,135753405.0,135753479.0
drotundus,1,135753407.0,135753481.0
drotundus,10,40606704.0,40606812.0
drotundus,12,73618010.0,73618144.0
drotundus,1,191763955.0,191764062.0
drotundus,2,146074934.0,146075015.0
drotundus,2,189133774.0,189133841.0
drotundus,3,106829102.0,106829167.0
drotundus,3,200071785.0,200071923.0
drotundus,9,80048911.0,80049023.0
drotundus,10,37056363.0,37056536.0
drotundus,2,189133774.0,189133846.0
drotundus,3,71236828.0,71236902.0
drotundus,10,90610992.0,90611050.0
drotundus,13,83772458.0,83772538.0
drotundus,1,135753397.0,135753477.0
drotundus,1,191763963.0,191764086.0
drotundus,2,199003831.0,199003926.0
drotundus,4,45447330.0,45447417.0
drotundus,4,45447354.0,45447417.0
drotundus,4,45447354.0,45447415.0
drotundus,4,116637274.0,116637361.0
